DT,Usage
28201,0.671
28202,0.619
28203,0.592
28204,0.818
28205,0.368
28206,0.21
28207,0.114
28208,0.126
28209,0.176
28210,0.062
28211,0.095
28212,0.143
28213,0.08
28214,0.12
28215,0.114
28216,0.057
28217,0.147
28218,0.117
28219,0.056
28220,0.139
28221,0.461
28222,0.23
28223,0.397
28224,0.112
28225,0.07
28226,0.205
28227,0.134
28228,0.166
28229,0.172
28230,0.099
28231,0.26
28232,0.283
28233,0.626
28234,0.354
28235,0.785
28236,0.948
28237,1.15
28238,0.968
28239,0.927
28240,0.769
28241,0.633
28242,0.59
28243,0.978
28244,0.731
28245,0.748
28246,0.765
28247,1.123
28248,0.584
28301,0.707
28302,0.668
28303,0.86
28304,0.702
28305,0.408
28306,0.145
28307,0.157
28308,0.119
28309,0.255
28310,0.162
28311,0.128
28312,0.135
28313,0.097
28314,0.178
28315,0.081
28316,0.14
28317,0.107
28318,0.389
28319,0.23
28320,0.306
28321,0.167
28322,0.433
28323,1.298
28324,1.406
28325,1.117
28326,1.174
28327,1.485
28328,1.317
28329,0.904
28330,0.837
28331,0.28
28332,1.244
28333,0.121
28334,0.391
28335,0.286
28336,0.223
28337,0.339
28338,0.715
28339,0.678
28340,0.928
28341,0.956
28342,0.936
28343,1.038
28344,0.656
28345,0.824
28346,0.873
28347,0.656
28348,0.665
28401,0.566
28402,0.707
28403,0.699
28404,0.544
28405,0.615
28406,0.568
28407,0.072
28408,0.193
28409,0.126
28410,0.091
28411,0.166
28412,0.088
28413,0.103
28414,0.161
28415,0.069
28416,0.102
28417,0.15
28418,0.123
28419,0.168
28420,0.229
28421,0.075
28422,0.129
28423,1.404
28424,0.521
28425,0.948
28426,1.694
28427,0.999
28428,1.172
28429,1.203
28430,0.51
28431,0.26
28432,0.493
28433,0.32
28434,0.229
28435,0.356
28436,0.383
28437,0.274
28438,0.678
28439,0.463
28440,0.609
28441,0.63
28442,0.625
28443,0.72
28444,3.948
28445,0.742
28446,0.856
28447,0.607
28448,0.522
28501,0.566
28502,0.811
28503,1.674
28504,1.073
28505,0.594
28506,0.494
28507,0.165
28508,0.077
28509,0.101
28510,0.137
28511,0.077
28512,0.129
28513,0.099
28514,0.059
28515,0.138
28516,0.06
28517,0.088
28518,0.136
28519,0.055
28520,0.105
28521,0.205
28522,0.329
28523,1.831
28524,0.203
28525,0.216
28526,0.276
28527,0.08
28528,0.132
28529,0.101
28530,0.054
28531,0.166
28532,0.099
28533,0.234
28534,1.097
28535,1.661
28536,1.239
28537,0.852
28538,0.409
28539,0.695
28540,0.698
28541,0.663
28542,0.649
28543,0.787
28544,0.741
28545,0.936
28546,0.9
28547,1.526
28548,0.908
28601,0.692
28602,0.556
28603,0.879
28604,1.867
28605,0.661
28606,0.436
28607,0.155
28608,0.11
28609,0.057
28610,0.133
28611,0.119
28612,0.075
28613,0.139
28614,0.102
28615,0.053
28616,0.146
28617,0.119
28618,0.05
28619,0.245
28620,0.498
28621,1.414
28622,0.934
28623,0.309
28624,0.135
28625,0.139
28626,1.06
28627,1.469
28628,1.909
28629,1.348
28630,1.113
28631,1.576
28632,1.461
28633,0.84
28634,1.371
28635,1.889
28636,0.934
28637,0.465
28638,1.192
28639,0.653
28640,0.706
28641,0.521
28642,0.558
28643,0.756
28644,0.805
28645,0.757
28646,0.62
28647,0.529
28648,0.517
28701,0.678
28702,0.657
28703,0.656
28704,0.72
28705,0.801
28706,0.19
28707,0.158
28708,0.07
28709,0.102
28710,0.13
28711,0.058
28712,0.179
28713,0.206
28714,0.096
28715,0.152
28716,0.12
28717,0.069
28718,0.141
28719,0.407
28720,0.069
28721,0.288
28722,0.169
28723,0.139
28724,0.167
28725,0.084
28726,0.057
28727,0.152
28728,0.097
28729,0.08
28730,0.153
28731,0.079
28732,0.059
28733,0.392
28734,0.098
28735,0.765
28736,1.488
28737,0.303
28738,0.654
28739,0.641
28740,1.535
28741,1.132
28742,1.059
28743,0.773
28744,1.05
28745,0.785
28746,0.718
28747,0.773
28748,0.61
28801,0.547
28802,0.598
28803,0.698
28804,0.632
28805,0.383
28806,0.121
28807,0.065
28808,0.139
28809,0.114
28810,0.078
28811,0.162
28812,0.092
28813,0.061
28814,0.157
28815,0.072
28816,0.086
28817,0.171
28818,0.282
28819,0.276
28820,0.144
28821,0.058
28822,0.295
28823,0.417
28824,0.082
28825,0.771
28826,0.346
28827,0.068
28828,0.151
28829,0.213
28830,0.431
28831,0.13
28832,0.177
28833,0.113
28834,0.098
28835,0.175
28836,0.123
28837,0.187
28838,1.645
28839,0.637
28840,0.687
28841,0.615
28842,3.023
28843,1.174
28844,0.818
28845,0.667
28846,0.517
28847,0.596
28848,0.526
28901,0.729
28902,0.701
28903,0.808
28904,0.511
28905,0.371
28906,0.081
28907,0.097
28908,0.166
28909,0.058
28910,0.087
28911,0.15
28912,0.076
28913,0.105
28914,0.164
28915,0.117
28916,0.202
28917,0.31
28918,0.241
28919,0.212
28920,0.115
28921,0.059
28922,0.436
28923,0.097
28924,0.062
28925,0.173
28926,0.087
28927,0.07
28928,0.147
28929,0.342
28930,0.802
28931,1.034
28932,0.672
28933,2.012
28934,0.31
28935,0.227
28936,1.388
28937,1.091
28938,1.252
28939,0.57
28940,0.679
28941,0.969
28942,0.886
28943,0.558
28944,0.564
28945,0.672
28946,0.625
28947,0.645
28948,0.682
29001,0.621
29002,0.729
29003,0.846
29004,0.554
29005,0.323
29006,0.073
29007,0.091
29008,0.143
29009,0.074
29010,0.108
29011,0.1
29012,0.059
29013,0.13
29014,0.076
29015,0.073
29016,0.155
29017,0.339
29018,0.129
29019,0.196
29020,0.06
29021,0.153
29022,0.078
29023,0.055
29024,0.709
29025,0.723
29026,0.543
29027,0.806
29028,0.412
29029,0.442
29030,0.346
29031,0.121
29032,0.961
29033,0.416
29034,0.588
29035,0.509
29036,0.711
29037,0.696
29038,0.871
29039,0.601
29040,1.427
29041,0.817
29042,1.109
29043,0.731
29044,0.678
29045,0.63
29046,0.645
29047,0.578
29048,0.563
29101,0.656
29102,0.587
29103,0.635
29104,0.694
29105,0.6
29106,0.388
29107,0.127
29108,0.061
29109,0.135
29110,0.121
29111,0.07
29112,0.134
29113,0.086
29114,0.06
29115,0.169
29116,0.087
29117,0.068
29118,0.149
29119,0.062
29120,0.107
29121,0.147
29122,0.053
29123,0.372
29124,0.202
29125,1.511
29126,0.689
29127,0.495
29128,1.11
29129,1.094
29130,0.383
29131,0.47
29132,1.36
29133,0.321
29134,0.535
29135,0.347
29136,0.387
29137,0.407
29138,0.605
29139,0.569
29140,0.586
29141,0.784
29142,0.669
29143,0.627
29144,1.22
29145,0.695
29146,0.802
29147,0.761
29148,0.675
29201,0.689
29202,0.751
29203,0.656
29204,0.81
29205,0.769
29206,0.277
29207,0.162
29208,0.18
29209,0.148
29210,0.197
29211,0.22
29212,0.111
29213,0.147
29214,0.15
29215,0.068
29216,0.114
29217,0.123
29218,0.069
29219,0.135
29220,0.13
29221,0.585
29222,0.339
29223,0.188
29224,0.079
29225,0.134
29226,0.107
29227,0.055
29228,0.148
29229,0.12
29230,0.053
29231,0.123
29232,0.712
29233,0.221
29234,1.227
29235,1.894
29236,0.985
29237,1.016
29238,0.593
29239,0.556
29240,0.627
29241,0.644
29242,0.575
29243,0.93
29244,0.771
29245,1.149
29246,0.857
29247,0.856
29248,0.545
29301,0.639
29302,0.717
29303,1.8
29304,0.773
29305,0.529
29306,0.168
29307,0.12
29308,0.153
29309,0.075
29310,0.115
29311,0.163
29312,0.074
29313,0.086
29314,0.15
29315,0.062
29316,0.099
29317,0.159
29318,0.054
29319,0.073
29320,0.173
29321,0.064
29322,0.414
29323,0.371
29324,0.308
29325,0.272
29326,0.953
29327,0.942
29328,0.244
29329,0.535
29330,2.284
29331,0.876
29332,0.302
29333,1.015
29334,1.348
29335,0.974
29336,1.355
29337,1.876
29338,1.594
29339,0.74
29340,0.589
29341,0.642
29342,0.548
29343,0.874
29344,0.821
29345,1.11
29346,0.937
29347,0.67
29348,0.605
29401,0.55
29402,0.701
29403,0.685
29404,0.648
29405,0.668
29406,0.247
29407,0.1
29408,0.203
29409,0.116
29410,0.079
29411,0.196
29412,0.187
29413,0.102
29414,0.172
29415,0.113
29416,0.07
29417,0.144
29418,0.1
29419,0.104
29420,0.367
29421,0.12
29422,0.319
29423,0.197
29424,0.184
29425,0.078
29426,0.128
29427,0.12
29428,0.064
29429,0.131
29430,0.136
29431,0.051
29432,0.325
29433,0.168
29434,0.279
29435,1.238
29436,1.485
29437,0.489
29438,0.443
29439,0.528
29440,0.567
29441,0.853
29442,0.814
29443,0.733
29444,0.821
29445,0.803
29446,1.619
29447,1.371
29448,0.71
29501,0.583
29502,0.59
29503,0.632
29504,0.495
29505,0.534
29506,0.172
29507,0.066
29508,0.089
29509,0.174
29510,0.063
29511,0.066
29512,0.171
29513,0.082
29514,0.062
29515,0.15
29516,0.085
29517,0.075
29518,0.147
29519,0.067
29520,0.089
29521,0.449
29522,0.06
29523,0.534
29524,0.645
29525,1.51
29526,0.09
29527,0.166
29528,0.106
29529,0.083
29530,0.453
29531,0.24
29532,0.126
29533,0.329
29534,0.15
29535,0.077
29536,0.127
29537,1.24
29538,0.552
29539,0.702
29540,0.662
29541,1.354
29542,0.703
29543,0.699
29544,0.685
29545,0.52
29546,0.696
29547,0.492
29548,0.535
29601,0.527
29602,0.562
29603,0.56
29604,0.538
29605,0.491
29606,0.381
29607,0.097
29608,0.067
29609,0.147
29610,0.093
29611,0.055
29612,0.146
29613,0.101
29614,0.053
29615,0.138
29616,0.099
29617,0.109
29618,0.242
29619,0.095
29620,0.079
29621,0.591
29622,0.334
29623,0.15
29624,0.163
29625,0.084
29626,0.084
29627,0.165
29628,0.078
29629,0.06
29630,0.176
29631,0.283
29632,0.414
29633,1.112
29634,0.964
29635,0.748
29636,1.493
29637,1.773
29638,0.563
29639,0.665
29640,1.084
29641,0.793
29642,0.671
29643,0.733
29644,0.846
29645,0.612
29646,0.584
29647,0.574
29648,0.576
29701,0.568
29702,0.697
29703,0.666
29704,0.55
29705,0.541
29706,0.146
29707,0.098
29708,0.172
29709,0.14
29710,0.074
29711,0.153
29712,0.14
29713,0.064
29714,0.141
29715,0.166
29716,0.074
29717,0.102
29718,0.43
29719,0.14
29720,0.305
29721,0.159
29722,0.062
29723,0.085
29724,0.395
29725,0.081
29726,0.164
29727,0.166
29728,0.096
29729,0.059
29730,0.154
29731,0.113
29732,0.147
29733,0.89
29734,1.017
29735,0.529
29736,0.806
29737,0.478
29738,0.615
29739,0.745
29740,2.069
29741,1.815
29742,1.608
29743,1.329
29744,1.312
29745,0.671
29746,0.561
29747,1.063
29748,0.913
29801,0.688
29802,0.645
29803,0.621
29804,0.525
29805,0.576
29806,0.27
29807,0.069
29808,0.138
29809,0.108
29810,0.072
29811,0.168
29812,0.094
29813,0.097
29814,0.151
29815,0.095
29816,0.154
29817,0.22
29818,0.081
29819,0.15
29820,0.128
29821,0.07
29822,0.712
29823,0.563
29824,0.527
29825,0.32
29826,1.863
29827,1.769
29828,1.771
29829,0.674
29830,0.545
29831,0.359
29832,0.36
29833,0.278
29834,0.641
29835,0.386
29836,0.587
29837,0.863
29838,0.689
29839,0.648
29840,0.685
29841,0.595
29842,0.98
29843,1.764
29844,1.682
29845,0.692
29846,0.82
29847,1.473
29848,0.865
29901,0.714
29902,0.584
29903,0.8
29904,0.586
29905,0.191
29906,0.161
29907,0.1
29908,0.156
29909,0.14
29910,0.091
29911,0.171
29912,0.098
29913,0.09
29914,0.183
29915,0.102
29916,0.123
29917,0.147
29918,0.079
29919,0.147
29920,0.866
29921,0.754
29922,0.54
29923,0.324
29924,1.462
29925,0.165
29926,0.329
29927,0.32
29928,0.154
29929,0.094
29930,0.122
29931,0.251
29932,0.096
29933,0.091
29934,0.618
29935,2.302
29936,1.45
29937,0.764
29938,0.694
29939,0.573
29940,0.643
29941,0.522
29942,0.512
29943,0.889
29944,0.978
29945,0.704
29946,0.634
29947,1.611
29948,0.636
30001,0.763
30002,0.67
30003,0.643
30004,0.619
30005,0.397
30006,0.069
30007,0.153
30008,0.101
30009,0.081
30010,0.157
30011,0.092
30012,0.07
30013,0.169
30014,0.096
30015,0.053
30016,0.211
30017,0.169
30018,0.095
30019,0.159
30020,0.123
30021,0.392
30022,0.264
30023,0.192
30024,0.082
30025,0.124
30026,0.125
30027,0.068
30028,0.133
30029,0.137
30030,0.051
30031,0.117
30032,0.352
30033,0.286
30034,0.868
30035,0.988
30036,2.088
30037,1.213
30038,0.76
30039,0.651
30040,0.598
30041,0.617
30042,0.852
30043,0.561
30044,0.721
30045,0.678
30046,0.547
30047,0.617
30048,0.627
30101,0.662
30102,0.731
30103,0.727
30104,0.595
30105,0.578
30106,0.289
30107,0.081
30108,0.123
30109,0.143
30110,0.061
30111,0.113
30112,0.165
30113,0.066
30114,0.095
30115,0.151
30116,0.08
30117,0.095
30118,0.145
30119,0.342
30120,0.141
30121,0.305
30122,0.173
30123,0.19
30124,0.194
30125,0.075
30126,0.063
30127,0.175
30128,0.103
30129,0.052
30130,0.159
30131,0.126
30132,0.187
30133,1.429
30134,2.512
30135,1.13
30136,1.05
30137,1.46
30138,1.141
30139,1.063
30140,0.665
30141,0.838
30142,0.805
30143,0.728
30144,1.491
30145,0.736
30146,0.802
30147,0.561
30148,0.609
30201,0.637
30202,0.567
30203,0.872
30204,0.693
30205,0.362
30206,0.153
30207,0.19
30208,0.089
30209,0.128
30210,0.188
30211,0.113
30212,0.127
30213,0.177
30214,0.099
30215,0.115
30216,0.201
30217,0.192
30218,0.41
30219,0.368
30220,0.15
30221,0.101
30222,0.169
30223,0.724
30224,0.381
30225,0.568
30226,0.15
30227,0.195
30228,0.195
30229,0.223
30230,0.083
30231,0.116
30232,0.146
30233,0.073
30234,0.121
30235,0.156
30236,0.063
30237,1.282
30238,0.791
30239,0.615
30240,0.61
30241,2.022
30242,1.549
30243,0.866
30244,0.924
30245,0.645
30246,0.538
30247,0.714
30248,0.552
30301,0.508
30302,0.673
30303,0.718
30304,0.57
30305,0.489
30306,0.133
30307,0.08
30308,0.155
30309,0.149
30310,0.073
30311,0.124
30312,0.151
30313,0.063
30314,0.123
30315,0.171
30316,0.07
30317,0.081
30318,0.171
30319,0.104
30320,0.057
30321,0.159
30322,0.544
30323,0.195
30324,0.146
30325,0.119
30326,0.074
30327,0.143
30328,0.138
30329,0.361
30330,0.271
30331,1.422
30332,2.149
30333,1.224
30334,0.435
30335,1.427
30336,1.339
30337,2.092
30338,0.723
30339,0.617
30340,0.549
30341,0.537
30342,0.72
30343,0.907
30344,0.859
30345,0.717
30346,0.689
30347,0.693
30348,0.72
30401,0.613
30402,0.6
30403,0.698
30404,0.747
30405,0.56
30406,0.108
30407,0.174
30408,0.208
30409,0.12
30410,0.112
30411,0.198
30412,0.163
30413,0.15
30414,0.259
30415,0.184
30416,0.111
30417,0.178
30418,0.445
30419,0.162
30420,0.352
30421,0.237
30422,0.164
30423,0.812
30424,0.157
30425,0.516
30426,0.15
30427,1.234
30428,3.142
30429,0.458
30430,0.119
30431,2.12
30432,0.332
30433,0.317
30434,0.354
30435,0.539
30436,1.991
30437,2.1
30438,1.574
30439,1.147
30440,0.923
30441,0.66
30442,0.692
30443,1.211
30444,0.559
30445,0.608
30446,0.705
30447,0.622
30448,0.688
30501,0.689
30502,0.571
30503,0.569
30504,0.62
30505,0.638
30506,0.576
30507,0.387
30508,0.089
30509,0.074
30510,0.162
30511,0.104
30512,0.076
30513,0.153
30514,0.093
30515,0.083
30516,0.151
30517,0.075
30518,0.081
30519,0.158
30520,0.066
30521,0.076
30522,0.163
30523,0.366
30524,0.202
30525,0.229
30526,0.423
30527,0.264
30528,0.565
30529,0.211
30530,1.004
30531,0.245
30532,0.189
30533,0.192
30534,0.479
30535,0.574
30536,0.757
30537,0.728
30538,0.67
30539,0.708
30540,0.542
30541,0.622
30542,0.677
30543,0.826
30544,0.683
30545,1.455
30546,1.202
30547,0.815
30548,0.815
30601,0.774
30602,0.887
30603,1.662
30604,0.903
30605,0.921
30606,0.283
30607,0.154
30608,0.159
30609,0.092
30610,0.145
30611,0.135
30612,0.085
30613,0.161
30614,0.111
30615,0.084
30616,0.181
30617,0.094
30618,0.085
30619,0.381
30620,0.327
30621,0.176
30622,0.261
30623,0.194
30624,0.131
30625,1.135
30626,0.663
30627,0.308
30628,0.117
30629,0.702
30630,2.083
30631,0.923
30632,0.222
30633,0.299
30634,0.473
30635,2.244
30636,1.371
30637,0.779
30638,0.806
30639,0.655
30640,0.599
30641,0.677
30642,0.813
30643,0.635
30644,0.664
30645,0.727
30646,0.693
30647,0.99
30648,0.666
30701,0.562
30702,0.661
30703,0.68
30704,0.579
30705,0.653
30706,0.343
30707,0.149
30708,0.218
30709,0.108
30710,0.097
30711,0.158
30712,0.082
30713,0.113
30714,0.145
30715,0.057
30716,0.102
30717,0.142
30718,0.059
30719,0.101
30720,0.57
30721,0.754
30722,0.149
30723,1.669
30724,1.343
30725,0.422
30726,0.326
30727,0.07
30728,0.265
30729,0.083
30730,0.057
30731,0.163
30732,0.068
30733,0.059
30734,0.162
30735,0.055
30736,0.457
30737,0.993
30738,0.646
30739,1.121
30740,0.735
30741,0.634
30742,0.618
30743,0.886
30744,0.798
30745,1.919
30746,0.933
30747,0.595
30748,0.64
30801,0.652
30802,0.615
30803,0.709
30804,0.617
30805,0.822
30806,0.879
30807,0.066
30808,0.143
30809,0.108
30810,0.062
30811,0.162
30812,0.073
30813,0.075
30814,0.147
30815,0.058
30816,0.112
30817,0.113
30818,0.047
30819,0.475
30820,0.093
30821,0.083
30822,0.53
30823,0.115
30824,0.177
30825,0.135
30826,0.073
30827,0.177
30828,0.194
30829,0.075
30830,0.162
30831,0.098
30832,0.919
30833,0.96
30834,1.917
30835,1.441
30836,2.084
30837,0.865
30838,2.264
30839,0.808
30840,0.86
30841,1.236
30842,1.029
30843,0.842
30844,0.88
30845,0.711
30846,0.637
30847,0.689
30848,0.552
30901,0.669
30902,0.721
30903,0.53
30904,0.568
30905,0.788
30906,0.259
30907,0.118
30908,0.085
30909,0.076
30910,0.144
30911,0.056
30912,0.056
30913,0.155
30914,0.074
30915,0.157
30916,0.207
30917,0.076
30918,0.119
30919,0.102
30920,0.058
30921,0.414
30922,0.764
30923,0.234
30924,0.347
30925,0.161
30926,0.103
30927,0.15
30928,0.203
30929,0.184
30930,0.126
30931,0.065
30932,0.12
30933,0.092
30934,0.057
30935,0.135
30936,0.086
30937,1.352
30938,0.729
30939,0.581
30940,0.599
30941,0.627
30942,0.511
30943,0.895
30944,0.711
30945,0.744
30946,2.145
30947,0.773
30948,0.729
31001,0.612
31002,0.55
31003,0.555
31004,0.757
31005,0.25
31006,0.146
31007,0.17
31008,0.093
31009,0.132
31010,0.127
31011,0.067
31012,0.127
31013,0.099
31014,0.076
31015,0.156
31016,0.085
31017,0.254
31018,0.225
31019,0.306
31020,0.09
31021,0.166
31022,0.319
31023,0.088
31024,0.135
31025,0.061
31026,0.119
31027,0.133
31028,0.861
31029,1.888
31030,0.653
31031,0.202
31032,0.297
31033,1.334
31034,1.681
31035,1.239
31036,1.028
31037,1.597
31038,0.92
31039,0.61
31040,0.737
31041,0.655
31042,0.562
31043,0.78
31044,0.79
31045,1.717
31046,1.222
31047,1.084
31048,0.833
31101,0.617
31102,0.574
31103,0.758
31104,0.622
31105,0.677
31106,0.202
31107,0.167
31108,0.184
31109,0.117
31110,0.187
31111,0.116
31112,0.122
31113,0.151
31114,0.143
31115,0.225
31116,0.179
31117,0.133
31118,0.46
31119,0.147
31120,0.446
31121,0.127
31122,0.225
31123,0.349
31124,0.121
31125,0.375
31126,0.266
31127,2.293
31128,0.409
31129,0.164
31130,0.101
31131,0.14
31132,0.124
31133,0.284
31134,0.677
31135,0.968
31136,1.312
31137,2.829
31138,2.004
31139,2.146
31140,1.921
31141,1.443
31142,1.601
31143,1.577
31144,0.979
31145,1.701
31146,0.827
31147,0.819
31148,0.717
31201,0.638
31202,0.59
31203,0.663
31204,0.561
31205,0.597
31206,0.683
31207,0.3
31208,0.129
31209,0.17
31210,0.074
31211,0.109
31212,0.119
31213,0.072
31214,0.125
31215,0.101
31216,0.072
31217,0.138
31218,0.087
31219,0.072
31220,0.156
31221,0.782
31222,0.191
31223,0.155
31224,0.069
31225,0.954
31226,0.617
31227,0.329
31228,1.248
31229,2.613
31230,1.142
31231,1.268
31232,1.689
31233,0.436
31234,0.465
31235,0.505
31236,0.555
31237,1.004
31238,0.626
31239,0.673
31240,0.6
31241,0.503
31242,0.572
31243,0.718
31244,0.623
31245,0.785
31246,0.891
31247,0.572
31248,0.62
31301,0.592
31302,0.586
31303,0.659
31304,0.69
31305,0.485
31306,0.172
31307,0.105
31308,0.185
31309,0.108
31310,0.081
31311,0.162
31312,0.087
31313,0.128
31314,0.145
31315,0.078
31316,0.128
31317,0.127
31318,0.098
31319,0.454
31320,0.228
31321,0.078
31322,0.407
31323,0.175
31324,0.082
31325,1.342
31326,0.186
31327,0.116
31328,0.13
31329,0.284
31330,0.251
31331,0.188
31332,0.28
31333,1.848
31334,0.492
31335,1.242
31336,1.809
31337,0.908
31338,0.599
31339,0.656
31340,0.53
31341,0.519
31342,0.562
31343,0.972
31344,0.718
31345,0.743
31346,0.624
31347,1.587
31348,1.262
31401,0.699
31402,0.704
31403,0.663
31404,0.585
31405,0.594
31406,0.32
31407,0.139
31408,0.214
31409,0.138
31410,0.085
31411,0.163
31412,0.076
31413,0.085
31414,0.15
31415,0.073
31416,0.086
31417,0.118
31418,0.059
31419,0.489
31420,0.214
31421,0.097
31422,0.285
31423,0.163
31424,0.114
31425,0.158
31426,0.291
31427,0.415
31428,1.427
31429,0.187
31430,1.168
31431,0.137
31432,0.059
31433,0.979
31434,1.335
31435,0.89
31436,2.322
31437,1.28
31438,0.798
31439,0.747
31440,0.549
31441,0.529
31442,0.613
31443,0.926
31444,1.187
31445,1.555
31446,0.696
31447,0.883
31448,0.702
31501,0.601
31502,0.726
31503,0.683
31504,0.613
31505,0.61
31506,0.233
31507,0.078
31508,0.151
31509,0.079
31510,0.084
31511,0.129
31512,0.063
31513,0.102
31514,0.111
31515,0.08
31516,0.137
31517,0.081
31518,0.058
31519,0.458
31520,0.099
31521,0.073
31522,0.298
31523,0.122
31524,0.141
31525,0.168
31526,0.079
31527,0.135
31528,0.239
31529,0.078
31530,0.109
31531,0.151
31532,1.164
31533,0.627
31534,1.202
31535,0.853
31536,1.64
31537,1.775
31538,0.693
31539,2.734
31540,1.344
31541,0.584
31542,0.901
31543,0.917
31544,0.683
31545,0.719
31546,0.705
31547,0.596
31548,0.655
31601,0.646
31602,0.52
31603,0.59
31604,0.595
31605,0.525
31606,0.583
31607,0.178
31608,0.101
31609,0.174
31610,0.108
31611,0.104
31612,0.203
31613,0.162
31614,0.099
31615,0.188
31616,0.086
31617,0.072
31618,0.166
31619,0.072
31620,0.067
31621,0.491
31622,0.512
31623,0.334
31624,1.327
31625,0.322
31626,0.169
31627,0.23
31628,0.243
31629,0.074
31630,0.157
31631,0.076
31632,0.076
31633,0.138
31634,0.057
31635,0.093
31636,1.394
31637,0.679
31638,0.662
31639,0.714
31640,0.561
31641,0.546
31642,0.976
31643,0.743
31644,3.68
31645,2.003
31646,0.796
31647,0.705
31648,0.74
31701,0.658
31702,0.675
31703,0.612
31704,0.577
31705,0.644
31706,0.245
31707,0.18
31708,0.182
31709,0.095
31710,0.169
31711,0.075
31712,0.124
31713,0.101
31714,0.09
31715,0.147
31716,0.071
31717,0.138
31718,0.057
31719,0.127
31720,0.295
31721,0.881
31722,0.348
31723,0.198
31724,0.143
31725,0.068
31726,0.096
31727,0.145
31728,0.108
31729,0.558
31730,1.362
31731,0.927
31732,1.003
31733,1.607
31734,2.183
31735,2.357
31736,1.586
31737,1.206
31738,0.554
31739,0.532
31740,0.618
31741,0.582
31742,0.817
31743,0.699
31744,0.555
31745,0.595
31746,0.827
31747,0.655
31748,0.597
31801,0.564
31802,0.539
31803,0.655
31804,0.743
31805,0.419
31806,0.161
31807,0.092
31808,0.076
31809,0.167
31810,0.095
31811,0.059
31812,0.187
31813,0.127
31814,0.148
31815,0.166
31816,0.092
31817,0.077
31818,0.164
31819,0.324
31820,0.342
31821,0.143
31822,0.074
31823,0.067
31824,0.142
31825,0.064
31826,0.071
31827,0.143
31828,0.066
31829,0.075
31830,0.133
31831,0.072
31832,0.072
31833,0.126
31834,0.749
31835,2.098
31836,1.206
31837,0.651
31838,0.718
31839,0.682
31840,0.897
31841,1.574
31842,1.296
31843,1.528
31844,1.154
31845,1.007
31846,0.631
31847,0.695
31848,0.829
31901,0.948
31902,0.848
31903,0.615
31904,0.68
31905,0.728
31906,0.634
31907,0.652
31908,0.456
31909,0.108
31910,0.121
31911,0.126
31912,0.069
31913,0.133
31914,0.114
31915,0.078
31916,0.158
31917,0.078
31918,0.06
31919,0.157
31920,0.075
31921,0.097
31922,0.145
31923,0.32
31924,0.179
31925,0.434
31926,0.239
31927,2.962
31928,1.997
31929,0.72
31930,0.818
31931,0.385
31932,0.563
31933,0.539
31934,0.489
31935,0.985
31936,0.952
31937,0.631
31938,0.728
31939,0.605
31940,0.581
31941,0.539
31942,0.619
31943,1.514
31944,4.422
31945,1.228
31946,1.17
31947,2.051
31948,0.865
32001,0.838
32002,0.673
32003,0.734
32004,0.687
32005,0.718
32006,0.45
32007,0.078
32008,0.126
32009,0.129
32010,0.138
32011,0.173
32012,0.194
32013,0.078
32014,0.143
32015,0.128
32016,0.081
32017,0.133
32018,0.101
32019,0.068
32020,0.143
32021,0.352
32022,0.455
32023,0.234
32024,0.086
32025,1.54
32026,0.289
32027,0.365
32028,0.088
32029,0.153
32030,0.076
32031,0.088
32032,0.284
32033,0.06
32034,0.365
32035,1.738
32036,1.588
32037,1.161
32038,0.862
32039,0.57
32040,0.588
32041,0.595
32042,0.503
32043,1.004
32044,0.756
32045,0.735
32046,0.653
32047,0.648
32048,0.557
32101,0.64
32102,0.672
32103,0.599
32104,0.61
32105,0.318
32106,0.117
32107,0.193
32108,0.107
32109,0.094
32110,0.18
32111,0.092
32112,0.11
32113,0.191
32114,0.106
32115,0.1
32116,0.157
32117,0.102
32118,0.148
32119,0.491
32120,0.076
32121,0.099
32122,0.129
32123,0.272
32124,0.626
32125,0.815
32126,0.072
32127,0.154
32128,0.222
32129,0.591
32130,2.015
32131,1.05
32132,0.533
32133,0.51
32134,1.139
32135,1.148
32136,2.072
32137,1.271
32138,0.653
32139,0.822
32140,0.561
32141,0.542
32142,0.585
32143,0.831
32144,0.696
32145,0.743
32146,0.586
32147,1.092
32148,0.987
32201,0.625
32202,0.626
32203,0.706
32204,0.653
32205,0.65
32206,0.543
32207,0.162
32208,0.186
32209,0.189
32210,0.098
32211,0.162
32212,0.132
32213,0.07
32214,0.159
32215,0.154
32216,0.136
32217,0.238
32218,0.089
32219,0.42
32220,0.185
32221,0.074
32222,0.298
32223,0.362
32224,0.075
32225,0.156
32226,0.096
32227,0.109
32228,0.15
32229,0.055
32230,0.117
32231,0.114
32232,1.782
32233,0.952
32234,0.896
32235,0.953
32236,1.329
32237,0.921
32238,1.355
32239,1.968
32240,0.619
32241,0.957
32242,0.77
32243,0.678
32244,1.15
32245,0.711
32246,0.631
32247,0.591
32248,0.614
32301,0.658
32302,0.745
32303,0.547
32304,0.53
32305,0.612
32306,0.165
32307,0.085
32308,0.169
32309,0.083
32310,0.069
32311,0.156
32312,0.093
32313,0.083
32314,0.163
32315,0.08
32316,0.056
32317,0.166
32318,0.334
32319,0.134
32320,0.154
32321,0.091
32322,0.285
32323,0.252
32324,0.114
32325,0.667
32326,0.259
32327,0.419
32328,0.21
32329,0.222
32330,0.193
32331,0.365
